STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FLEET_SIZE,Fleet size,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1995,,1763,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1996,,1738,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1997,,1727,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1998,,1719,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1999,,1690,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2000,,1663,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2001,,1671,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2002,,1671,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2003,,1649,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2004,,1616,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2005,,1560,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2006,,1524,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2007,,1514,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2008,,1549,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2009,,1571,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2010,,1648,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2011,,1626,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2012,,1584,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2013,,1573,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2014,,1561,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2015,,1330,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2016,,1582,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2017,,1649,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2018,,1661,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2019,,1633,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2020,,1620,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,1995,,9557,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,1996,,9351,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,1997,,9272,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,1998,,8779,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,1999,,8301,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2000,,7869,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2001,,7565,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2002,,7359,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2003,,7132,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2004,,6933,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2005,,6639,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2006,,6521,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2007,,6394,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2008,,6521,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2009,,6610,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2010,,6531,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2011,,6648,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2012,,6471,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2013,,6416,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2014,,6379,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2015,,5424,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2016,,5805,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2017,,6012,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2018,,6013,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2019,,5978,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_6_12,6-11.9 m,2020,,5667,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1995,,973,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1996,,918,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1997,,1458,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1998,,1375,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1999,,1312,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2000,,1267,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2001,,1226,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2002,,1252,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2003,,1258,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2004,,1222,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2005,,1199,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2006,,1155,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2007,,1138,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2008,,987,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2009,,975,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2010,,966,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2011,,939,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2012,,891,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2013,,861,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2014,,843,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2015,,835,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2016,,817,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2017,,744,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2018,,707,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2019,,666,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2020,,660,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,1995,,10847,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,1996,,11946,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,1997,,12444,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,1998,,12645,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,1999,,12330,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2000,,13210,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2001,,13172,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2002,,13234,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2003,,13082,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2004,,13368,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2005,,13290,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2006,,13652,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2007,,13355,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2008,,12864,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2009,,12393,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2010,,10907,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2011,,11312,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2012,,11691,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2013,,11278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2014,,11103,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2015,,11401,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2016,,11710,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2017,,11974,,A,Normal value,,,0,Units,0,Zero,,
